row_id,condition,cond_row_id,matrix,base_idx,param_j,eta,f_cl_i,f_cl_v,E_m_i,E_m_v,E_m_h,L_hat,i_mobile,v_mobile,gamma_s,E_b_v2,lambda,B_111,E_b_i2,E_b_hV_1,Z_i,Z_i_loop,E_a0_conv,dH2_conv,phi_max_junc,dH2_abs_conv
544,N5,176,AB,7,13,0.32044296932355054,0.068821134604513653,0.52277587195858355,0.38590106994016832,0.69345067815257377,0.060914539080136998,817.51461227247512,96,2,2.1391913727750453,0.18129112040768194,0.74095830125318263,0.38934108657366245,0.89872508877356605,1.8417572142457599,1.0617422176711262,1.1574245932977647,1.9614067122340202,0.3688302580480593,0.90849119070917372,0.27141329444944862
545,N5,177,AB,7,14,0.32044296932355054,0.068821134604513653,0.52277587195858355,0.38590106994016832,0.69345067815257377,0.060914539080136998,817.51461227247512,96,2,2.1391913727750453,0.18129112040768194,0.74095830125318263,0.38934108657366245,0.88547067777127231,2.2287909596599933,1.0617422176711262,1.1574245932977647,1.9614067122340202,0.3688302580480593,0.90849119070917372,0.27141329444944862
546,N5,178,AB,7,15,0.32044296932355054,0.068821134604513653,0.52277587195858355,0.38590106994016832,0.69345067815257377,0.060914539080136998,817.51461227247512,96,2,2.1391913727750453,0.18129112040768194,0.74095830125318263,0.38934108657366245,0.88547067777127231,1.8417572142457599,1.0576302406564355,1.1574245932977647,1.9614067122340202,0.3688302580480593,0.90849119070917372,0.27141329444944862
547,N5,179,AB,7,16,0.32044296932355054,0.068821134604513653,0.52277587195858355,0.38590106994016832,0.69345067815257377,0.060914539080136998,817.51461227247512,96,2,2.1391913727750453,0.18129112040768194,0.74095830125318263,0.38934108657366245,0.88547067777127231,1.8417572142457599,1.0617422176711262,1.1071136646904052,1.9614067122340202,0.3688302580480593,0.90849119070917372,0.27141329444944862
548,N5,180,AB,7,17,0.32044296932355054,0.068821134604513653,0.52277587195858355,0.38590106994016832,0.69345067815257377,0.060914539080136998,817.51461227247512,96,2,2.1391913727750453,0.18129112040768194,0.74095830125318263,0.38934108657366245,0.88547067777127231,1.8417572142457599,1.0617422176711262,1.1574245932977647,1.8013216204941274,0.3688302580480593,0.90849119070917372,0.27141329444944862
549,N5,181,AB,7,18,0.32044296932355054,0.068821134604513653,0.52277587195858355,0.38590106994016832,0.69345067815257377,0.060914539080136998,817.51461227247512,96,2,2.1391913727750453,0.18129112040768194,0.74095830125318263,0.38934108657366245,0.88547067777127231,1.8417572142457599,1.0617422176711262,1.1574245932977647,1.9614067122340202,0.3959639224194772,0.90849119070917372,0.27141329444944862
550,N5,182,AB,7,19,0.32044296932355054,0.068821134604513653,0.52277587195858355,0.38590106994016832,0.69345067815257377,0.060914539080136998,817.51461227247512,96,2,2.1391913727750453,0.18129112040768194,0.74095830125318263,0.38934108657366245,0.88547067777127231,1.8417572142457599,1.0617422176711262,1.1574245932977647,1.9614067122340202,0.3688302580480593,0.15635953638702632,0.27141329444944862
551,N5,183,AB,7,20,0.32044296932355054,0.068821134604513653,0.52277587195858355,0.38590106994016832,0.69345067815257377,0.060914539080136998,817.51461227247512,96,2,2.1391913727750453,0.18129112040768194,0.74095830125318263,0.38934108657366245,0.88547067777127231,1.8417572142457599,1.0617422176711262,1.1574245932977647,1.9614067122340202,0.3688302580480593,0.90849119070917372,0.38965309132821857
552,N5,184,A,8,-1,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
553,N5,185,B,8,-1,0.24934481478718684,0.085479742661118518,0.26390450196340681,0.35094671606196781,0.6387239083462164,0.068198536386748332,90.432395002808278,4,5,2.2215128247660707,0.34002226604951746,0.6821022200723863,0.34111336060239844,0.78170025094763862,2.9071514375929892,1.0297443601302803,1.2779868952464313,2.1002276055514812,0.40433605759543545,0.56076372573152189,0.32102286365814509
554,N5,186,AB,8,0,0.24934481478718684,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
555,N5,187,AB,8,1,0.32801120499467884,0.085479742661118518,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
556,N5,188,AB,8,2,0.32801120499467884,0.22502622716128828,0.26390450196340681,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
557,N5,189,AB,8,3,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.35094671606196781,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
558,N5,190,AB,8,4,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.6387239083462164,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
559,N5,191,AB,8,5,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.068198536386748332,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
560,N5,192,AB,8,6,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,90.432395002808278,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
561,N5,193,AB,8,7,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,4,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
562,N5,194,AB,8,8,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,5,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
563,N5,195,AB,8,9,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,2.2215128247660707,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
564,N5,196,AB,8,10,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.34002226604951746,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
565,N5,197,AB,8,11,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.6821022200723863,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
566,N5,198,AB,8,12,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.34111336060239844,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
567,N5,199,AB,8,13,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,0.78170025094763862,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
568,N5,200,AB,8,14,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.9071514375929892,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
569,N5,201,AB,8,15,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0297443601302803,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
570,N5,202,AB,8,16,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2779868952464313,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.37431028543040157
571,N5,203,AB,8,17,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.1002276055514812,0.40410656344221291,0.17450519502162934,0.37431028543040157
572,N5,204,AB,8,18,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40433605759543545,0.17450519502162934,0.37431028543040157
573,N5,205,AB,8,19,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.56076372573152189,0.37431028543040157
574,N5,206,AB,8,20,0.32801120499467884,0.22502622716128828,0.34953345060348506,0.3136114214878698,0.5625138282736557,0.062107298273957723,67.180251589119948,51,1,1.7949496009189541,0.19983274877079873,0.65407870842896809,0.33065739258562976,1.0073215518037817,2.770579599394503,1.0901642064191401,1.2137503220699728,2.3042524084448814,0.40410656344221291,0.17450519502162934,0.32102286365814509
575,N5,207,A,9,-1,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
576,N5,208,B,9,-1,0.34396098617503734,0.18471050970256331,0.49814758384600277,0.42661519803254266,0.74180342864761606,0.060412373419983526,2778.5316790179677,66,3,1.8304825562109619,0.15925204029870765,0.50582822046302889,0.4115056344851406,0.96799363298778274,2.2756037730324521,1.1350559265632181,1.1639458331745118,1.6585740603506567,0.38653421309687097,0.30034851180389521,0.44504004881717263
577,N5,209,AB,9,0,0.34396098617503734,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
578,N5,210,AB,9,1,0.29491948855248495,0.18471050970256331,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
579,N5,211,AB,9,2,0.29491948855248495,0.14037146177142859,0.49814758384600277,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
580,N5,212,AB,9,3,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.42661519803254266,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
581,N5,213,AB,9,4,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.74180342864761606,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
582,N5,214,AB,9,5,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.060412373419983526,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
583,N5,215,AB,9,6,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,2778.5316790179677,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
584,N5,216,AB,9,7,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,66,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
585,N5,217,AB,9,8,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,3,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
586,N5,218,AB,9,9,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,1.8304825562109619,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
587,N5,219,AB,9,10,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.15925204029870765,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
588,N5,220,AB,9,11,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.50582822046302889,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
589,N5,221,AB,9,12,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.4115056344851406,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
590,N5,222,AB,9,13,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.96799363298778274,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
591,N5,223,AB,9,14,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.2756037730324521,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
592,N5,224,AB,9,15,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.1350559265632181,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
593,N5,225,AB,9,16,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1639458331745118,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.33612410238012674
594,N5,226,AB,9,17,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.6585740603506567,0.40446809321896388,0.81587306419387462,0.33612410238012674
595,N5,227,AB,9,18,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.38653421309687097,0.81587306419387462,0.33612410238012674
596,N5,228,AB,9,19,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.30034851180389521,0.33612410238012674
597,N5,229,AB,9,20,0.29491948855248495,0.14037146177142859,0.55725242458283897,0.46883144022095957,0.7415903643473617,0.072207302101410881,307.18859206188961,21,5,2.2457161461176889,0.27177170257395744,0.44599264792425342,0.64544576738036952,0.85926330571825127,2.1559939438333915,1.0387042717076838,1.1005591961555183,1.7705145418643953,0.40446809321896388,0.81587306419387462,0.44504004881717263
598,N5,230,A,10,-1,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
599,N5,231,B,10,-1,0.30348029202902732,0.10805757939815522,0.38587970919907089,0.30382607176362203,0.93318045385520998,0.071563616157250071,249.86821306169705,42,1,2.0051194667455112,0.24572287087488812,0.62418525296952088,0.48949824740933906,1.0035694481805624,1.7478853646570658,1.0636061099357903,1.1773774721194059,2.2748189203441145,0.46653731843063195,0.80251844525337224,0.37416868193075059
600,N5,232,AB,10,0,0.30348029202902732,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
601,N5,233,AB,10,1,0.23188208461896587,0.10805757939815522,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
602,N5,234,AB,10,2,0.23188208461896587,0.19177029840648174,0.38587970919907089,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
603,N5,235,AB,10,3,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.30382607176362203,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
604,N5,236,AB,10,4,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.93318045385520998,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
605,N5,237,AB,10,5,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.071563616157250071,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
606,N5,238,AB,10,6,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,249.86821306169705,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
607,N5,239,AB,10,7,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,42,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
608,N5,240,AB,10,8,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,1,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
609,N5,241,AB,10,9,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0051194667455112,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
610,N5,242,AB,10,10,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.24572287087488812,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
611,N5,243,AB,10,11,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.62418525296952088,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
612,N5,244,AB,10,12,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.48949824740933906,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
613,N5,245,AB,10,13,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,1.0035694481805624,1.9385585409534629,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
614,N5,246,AB,10,14,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.7478853646570658,1.1373383901733904,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
615,N5,247,AB,10,15,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.0636061099357903,1.1147691732738167,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
616,N5,248,AB,10,16,0.23188208461896587,0.19177029840648174,0.28928475342690946,0.39624447440750532,0.80028829513300259,0.068240058389458361,5.4171740853323733,37,4,2.0731746113076088,0.2362345373095569,0.5406924593200011,0.40513125697031727,0.95131049629005959,1.9385585409534629,1.1373383901733904,1.1773774721194059,2.08562638387084,0.46733342242884124,0.35197164760902522,0.43044318196363751
